videoname,start_time,end_time,duration_minutes,time_range,split,original_count,processed_sum,cumilative_sum
D06_20250804021822.avi,02:18:22,02:23:22,5.01,02:00 - 02:30,4,4,4,33
D06_20250804023308.avi,02:33:08,02:36:25,3.29,02:30 - 03:00,5,2,2,35
D06_20250804024241.avi,02:42:41,02:46:00,3.32,02:30 - 03:00,5,2,2,37
D06_20250804025038.avi,02:50:38,02:55:35,4.95,02:30 - 03:00,5,2,2,39
D06_20250804025648.avi,02:56:48,02:57:56,1.14,02:30 - 03:00,5,0,0,39
D06_20250804030709.avi,03:07:09,03:10:18,3.16,03:00 - 03:30,6,0,0,39
D06_20250804031726.avi,03:17:26,03:21:14,3.81,03:00 - 03:30,6,1,0,39
D06_20250804032231.avi,03:22:31,03:25:00,2.49,03:00 - 03:30,6,1,0,39
D06_20250804032510.avi,03:25:10,03:26:31,1.35,03:00 - 03:30,6,0,0,39
D06_20250804032629.avi,03:26:29,03:29:12,2.72,03:00 - 03:30,6,1,0,39
D06_20250804033046.avi,03:30:46,03:31:54,1.14,03:30 - 04:00,7,0,0,39
D06_20250804033456.avi,03:34:56,03:36:43,1.79,03:30 - 04:00,7,0,0,39
D06_20250804033818.avi,03:38:18,03:40:08,1.84,03:30 - 04:00,7,0,0,39
D06_20250804034034.avi,03:40:34,03:43:08,2.58,03:30 - 04:00,7,0,0,39
D06_20250804034309.avi,03:43:09,03:47:09,4.01,03:30 - 04:00,7,2,1,40
D06_20250804034711.avi,03:47:11,03:51:02,3.86,03:30 - 04:00,7,2,1,41
D06_20250804035246.avi,03:52:46,03:53:55,1.16,03:30 - 04:00,7,0,0,41
D06_20250804035356.avi,03:53:56,03:55:53,1.95,03:30 - 04:00,7,0,0,41
D06_20250804035647.avi,03:56:47,03:57:56,1.16,03:30 - 04:00,7,0,0,41
D06_20250804035906.avi,03:59:06,04:02:29,3.39,03:30 - 04:00,7,2,0,41
D06_20250804035906.avi,03:59:06,04:02:29,3.39,04:00 - 04:30,8,2,1,42
D06_20250804040349.avi,04:03:49,04:04:55,1.11,04:00 - 04:30,8,0,0,42
D06_20250804041855.avi,04:18:55,04:20:46,1.86,04:00 - 04:30,8,0,0,42
D06_20250804042352.avi,04:23:52,04:27:08,3.28,04:00 - 04:30,8,1,1,43
D06_20250804042709.avi,04:27:09,04:29:48,2.66,04:00 - 04:30,8,1,1,44
D06_20250804043048.avi,04:30:48,04:31:57,1.16,04:30 - 05:00,9,0,0,44
D06_20250804043932.avi,04:39:32,04:41:51,2.33,04:30 - 05:00,9,1,1,45
D06_20250804044249.avi,04:42:49,04:43:55,1.10,04:30 - 05:00,9,0,0,45
D06_20250804045156.avi,04:51:56,04:54:37,2.69,04:30 - 05:00,9,2,2,47
D06_20250804045549.avi,04:55:49,04:56:55,1.10,04:30 - 05:00,9,0,0,47
D06_20250804045729.avi,04:57:29,05:00:39,3.17,04:30 - 05:00,9,1,1,48
D06_20250804050634.avi,05:06:34,05:10:30,3.94,05:00 - 05:30,10,1,0,48
D06_20250804051312.avi,05:13:12,05:16:31,3.33,05:00 - 05:30,10,2,1,49
D06_20250804052135.avi,05:21:35,05:26:15,4.68,05:00 - 05:30,10,3,2,51
D06_20250804052747.avi,05:27:47,05:28:56,1.15,05:00 - 05:30,10,0,0,51
D06_20250804053056.avi,05:30:56,05:34:11,3.25,05:30 - 06:00,11,1,1,52
D06_20250804053416.avi,05:34:16,05:36:31,2.26,05:30 - 06:00,11,2,2,54
D06_20250804053725.avi,05:37:25,05:42:22,4.96,05:30 - 06:00,11,2,2,56
D06_20250804054756.avi,05:47:56,05:51:18,3.38,05:30 - 06:00,11,1,1,57
D06_20250804055118.avi,05:51:18,05:55:11,3.89,05:30 - 06:00,11,0,0,57
D06_20250804055820.avi,05:58:20,06:02:02,3.71,05:30 - 06:00,11,0,0,57
D06_20250804060457.avi,06:04:57,06:11:34,6.63,06:00 - 06:30,12,7,11,68
D06_20250804061242.avi,06:12:42,06:14:33,1.86,06:00 - 06:30,12,0,0,68
D06_20250804061514.avi,06:15:14,06:23:21,8.13,06:00 - 06:30,12,5,8,76
D06_20250804062326.avi,06:23:26,06:30:41,7.26,06:00 - 06:30,12,9,13,89
D06_20250804062326.avi,06:23:26,06:30:41,7.26,06:30 - 07:00,13,9,0,89
D06_20250804063053.avi,06:30:53,06:32:02,1.15,06:30 - 07:00,13,4,2,91
D06_20250804063202.avi,06:32:02,07:21:39,49.63,06:30 - 07:00,13,96,40,131
D06_20250804063202.avi,06:32:02,07:21:39,49.63,07:00 - 07:30,14,96,21,152
D06_20250804072243.avi,07:22:43,07:28:51,6.14,07:00 - 07:30,14,2,0,152
D06_20250804073227.avi,07:32:27,07:37:55,5.48,07:30 - 08:00,15,2,5,157
D06_20250804073849.avi,07:38:49,07:43:02,4.22,07:30 - 08:00,15,5,13,170
D06_20250804074422.avi,07:44:22,07:51:56,7.58,07:30 - 08:00,15,3,8,178
D06_20250804075230.avi,07:52:30,07:57:34,5.07,07:30 - 08:00,15,2,5,183
D06_20250804075846.avi,07:58:46,07:59:55,1.16,07:30 - 08:00,15,0,0,183
D06_20250804080006.avi,08:00:06,08:15:19,15.22,08:00 - 08:30,16,12,19,202
D06_20250804081529.avi,08:15:29,08:20:39,5.18,08:00 - 08:30,16,2,2,204
D06_20250804082529.avi,08:25:29,08:30:56,5.46,08:00 - 08:30,16,4,4,208
D06_20250804082529.avi,08:25:29,08:30:56,5.46,08:30 - 09:00,17,4,0,208
D06_20250804083059.avi,08:30:59,09:10:03,39.07,08:30 - 09:00,17,40,20,228
D06_20250804083059.avi,08:30:59,09:10:03,39.07,09:00 - 09:30,18,40,9,237
D06_20250804091025.avi,09:10:25,10:51:30,101.09,09:00 - 09:30,18,225,40,277
D06_20250804091025.avi,09:10:25,10:51:30,101.09,09:30 - 10:00,19,225,64,341
D06_20250804091025.avi,09:10:25,10:51:30,101.09,10:00 - 10:30,20,225,81,422
D06_20250804091025.avi,09:10:25,10:51:30,101.09,10:30 - 11:00,21,225,41,463
D06_20250804105226.avi,10:52:26,12:25:56,93.50,10:30 - 11:00,21,263,18,481
D06_20250804105226.avi,10:52:26,12:25:56,93.50,11:00 - 11:30,22,263,104,585
D06_20250804105226.avi,10:52:26,12:25:56,93.50,11:30 - 12:00,23,263,65,650
D06_20250804105226.avi,10:52:26,12:25:56,93.50,12:00 - 12:30,24,263,103,753
D06_20250804122647.avi,12:26:47,13:49:50,83.05,12:00 - 12:30,24,386,20,773
D06_20250804122647.avi,12:26:47,13:49:50,83.05,12:30 - 13:00,25,386,107,880
D06_20250804122647.avi,12:26:47,13:49:50,83.05,13:00 - 13:30,26,386,138,1018
D06_20250804122647.avi,12:26:47,13:49:50,83.05,13:30 - 14:00,27,386,89,1107
D06_20250804135036.avi,13:50:36,15:15:44,85.14,13:30 - 14:00,27,373,39,1146
D06_20250804135036.avi,13:50:36,15:15:44,85.14,14:00 - 14:30,28,373,105,1251
D06_20250804135036.avi,13:50:36,15:15:44,85.14,14:30 - 15:00,29,373,158,1409
D06_20250804135036.avi,13:50:36,15:15:44,85.14,15:00 - 15:30,30,373,52,1461
D06_20250804151632.avi,15:16:32,16:48:53,92.35,15:00 - 15:30,30,306,35,1496
D06_20250804151632.avi,15:16:32,16:48:53,92.35,15:30 - 16:00,31,306,105,1601
D06_20250804151632.avi,15:16:32,16:48:53,92.35,16:00 - 16:30,32,306,80,1681
D06_20250804151632.avi,15:16:32,16:48:53,92.35,16:30 - 17:00,33,306,87,1768
D06_20250804164943.avi,16:49:43,18:19:19,89.60,16:30 - 17:00,33,290,45,1813
D06_20250804164943.avi,16:49:43,18:19:19,89.60,17:00 - 17:30,34,290,100,1913
D06_20250804164943.avi,16:49:43,18:19:19,89.60,17:30 - 18:00,35,290,94,2007
D06_20250804164943.avi,16:49:43,18:19:19,89.60,18:00 - 18:30,36,290,46,2053
D06_20250804182008.avi,18:20:08,19:55:23,95.26,18:00 - 18:30,36,293,21,2074
D06_20250804182008.avi,18:20:08,19:55:23,95.26,18:30 - 19:00,37,293,102,2176
D06_20250804182008.avi,18:20:08,19:55:23,95.26,19:00 - 19:30,38,293,93,2269
D06_20250804182008.avi,18:20:08,19:55:23,95.26,19:30 - 20:00,39,293,89,2358
D06_20250804195616.avi,19:56:16,21:32:24,96.14,19:30 - 20:00,39,252,11,2369
D06_20250804195616.avi,19:56:16,21:32:24,96.14,20:00 - 20:30,40,252,59,2428
D06_20250804195616.avi,19:56:16,21:32:24,96.14,20:30 - 21:00,41,252,71,2499
D06_20250804195616.avi,19:56:16,21:32:24,96.14,21:00 - 21:30,42,252,67,2566
D06_20250804195616.avi,19:56:16,21:32:24,96.14,21:30 - 22:00,43,252,10,2576
D06_20250804213318.avi,21:33:18,22:48:11,74.89,21:30 - 22:00,43,136,82,2658
D06_20250804213318.avi,21:33:18,22:48:11,74.89,22:00 - 22:30,44,136,54,2712
D06_20250804213318.avi,21:33:18,22:48:11,74.89,22:30 - 23:00,45,136,31,2743
D06_20250804224850.avi,22:48:50,23:15:06,26.27,22:30 - 23:00,45,42,18,2761
D06_20250804224850.avi,22:48:50,23:15:06,26.27,23:00 - 23:30,46,42,21,2782
D06_20250804231520.avi,23:15:20,23:39:30,24.18,23:00 - 23:30,46,27,14,2796
D06_20250804231520.avi,23:15:20,23:39:30,24.18,23:30 - 00:00,47,27,11,2807
D06_20250804233943.avi,23:39:43,23:43:21,3.64,23:30 - 00:00,47,3,2,2809
D06_20250804234427.avi,23:44:27,23:47:34,3.12,23:30 - 00:00,47,1,0,2809
D06_20250804234755.avi,23:47:55,23:58:48,10.89,23:30 - 00:00,47,13,14,2823
D06_20250804235854.avi,23:58:54,00:00:01,1.13,23:30 - 00:00,47,0,0,2823
