videoname,start_time,end_time,duration_minutes,time_range,split,original_count,processed_sum,cumilative_sum
D06_20250805040146.avi,04:01:46,04:03:52,2.11,04:00 - 04:30,8,1,1,138
D06_20250805040405.avi,04:04:05,04:06:51,2.77,04:00 - 04:30,8,3,6,144
D06_20250805040652.avi,04:06:52,04:11:29,4.62,04:00 - 04:30,8,1,1,145
D06_20250805041131.avi,04:11:31,04:15:05,3.58,04:00 - 04:30,8,4,8,153
D06_20250805041644.avi,04:16:44,04:19:11,2.45,04:00 - 04:30,8,1,1,154
D06_20250805041909.avi,04:19:09,04:22:15,3.11,04:00 - 04:30,8,1,1,155
D06_20250805042346.avi,04:23:46,04:24:55,1.15,04:00 - 04:30,8,0,0,155
D06_20250805042638.avi,04:26:38,04:29:48,3.17,04:00 - 04:30,8,2,3,158
D06_20250805042949.avi,04:29:49,04:42:30,12.69,04:30 - 05:00,9,15,8,166
D06_20250805044253.avi,04:42:53,04:49:35,6.71,04:30 - 05:00,9,14,7,173
D06_20250805045003.avi,04:50:03,04:55:09,5.11,04:30 - 05:00,9,5,2,175
D06_20250805045637.avi,04:56:37,05:00:24,3.79,04:30 - 05:00,9,2,0,175
D06_20250805050148.avi,05:01:48,05:02:55,1.12,05:00 - 05:30,10,0,0,175
D06_20250805050515.avi,05:05:15,05:09:42,4.46,05:00 - 05:30,10,1,1,176
D06_20250805051107.avi,05:11:07,05:13:19,2.21,05:00 - 05:30,10,0,0,176
D06_20250805051318.avi,05:13:18,05:15:33,2.26,05:00 - 05:30,10,2,2,178
D06_20250805051838.avi,05:18:38,05:20:56,2.31,05:00 - 05:30,10,0,0,178
D06_20250805052145.avi,05:21:45,05:26:15,4.50,05:00 - 05:30,10,3,4,182
D06_20250805052614.avi,05:26:14,05:35:05,8.85,05:00 - 05:30,10,6,4,186
D06_20250805052614.avi,05:26:14,05:35:05,8.85,05:30 - 06:00,11,6,1,187
D06_20250805053723.avi,05:37:23,05:51:55,14.54,05:30 - 06:00,11,10,6,193
D06_20250805055240.avi,05:52:40,05:56:54,4.24,05:30 - 06:00,11,3,1,194
D06_20250805055728.avi,05:57:28,06:00:52,3.41,05:30 - 06:00,11,1,0,194
D06_20250805060148.avi,06:01:48,06:07:51,6.06,06:00 - 06:30,12,2,3,197
D06_20250805060841.avi,06:08:41,06:15:29,6.81,06:00 - 06:30,12,9,14,211
D06_20250805061559.avi,06:15:59,06:17:39,1.67,06:00 - 06:30,12,1,1,212
D06_20250805061740.avi,06:17:40,06:22:36,4.94,06:00 - 06:30,12,2,3,215
D06_20250805062257.avi,06:22:57,06:33:41,10.74,06:00 - 06:30,12,14,14,229
D06_20250805062257.avi,06:22:57,06:33:41,10.74,06:30 - 07:00,13,14,2,231
D06_20250805063420.avi,06:34:20,07:30:38,56.30,06:30 - 07:00,13,99,30,261
D06_20250805063420.avi,06:34:20,07:30:38,56.30,07:00 - 07:30,14,99,33,294
D06_20250805063420.avi,06:34:20,07:30:38,56.30,07:30 - 08:00,15,99,1,295
D06_20250805073611.avi,07:36:11,07:45:14,9.05,07:30 - 08:00,15,5,9,304
D06_20250805074537.avi,07:45:37,07:57:22,11.75,07:30 - 08:00,15,11,21,325
D06_20250805075726.avi,07:57:26,08:04:08,6.71,07:30 - 08:00,15,4,3,328
D06_20250805075726.avi,07:57:26,08:04:08,6.71,08:00 - 08:30,16,4,2,330
D06_20250805080410.avi,08:04:10,08:08:21,4.19,08:00 - 08:30,16,2,2,332
D06_20250805080829.avi,08:08:29,08:13:35,5.10,08:00 - 08:30,16,1,0,332
D06_20250805081335.avi,08:13:35,08:33:09,19.58,08:00 - 08:30,16,19,28,360
D06_20250805081335.avi,08:13:35,08:33:09,19.58,08:30 - 09:00,17,19,1,361
D06_20250805083321.avi,08:33:21,08:49:35,16.24,08:30 - 09:00,17,15,8,369
D06_20250805084944.avi,08:49:44,10:30:49,101.09,08:30 - 09:00,17,236,13,382
D06_20250805084944.avi,08:49:44,10:30:49,101.09,09:00 - 09:30,18,236,50,432
D06_20250805084944.avi,08:49:44,10:30:49,101.09,09:30 - 10:00,19,236,70,502
D06_20250805084944.avi,08:49:44,10:30:49,101.09,10:00 - 10:30,20,236,122,624
D06_20250805084944.avi,08:49:44,10:30:49,101.09,10:30 - 11:00,21,236,0,624
D06_20250805103145.avi,10:31:45,11:59:35,87.84,10:30 - 11:00,21,352,81,705
D06_20250805103145.avi,10:31:45,11:59:35,87.84,11:00 - 11:30,22,352,105,810
D06_20250805103145.avi,10:31:45,11:59:35,87.84,11:30 - 12:00,23,352,134,944
D06_20250805120024.avi,12:00:24,13:30:22,89.98,12:00 - 12:30,24,353,120,1064
D06_20250805120024.avi,12:00:24,13:30:22,89.98,12:30 - 13:00,25,353,96,1160
D06_20250805120024.avi,12:00:24,13:30:22,89.98,13:00 - 13:30,26,353,165,1325
D06_20250805120024.avi,12:00:24,13:30:22,89.98,13:30 - 14:00,27,353,1,1326
D06_20250805133113.avi,13:31:13,14:53:29,82.28,13:30 - 14:00,27,489,140,1466
D06_20250805133113.avi,13:31:13,14:53:29,82.28,14:00 - 14:30,28,489,202,1668
D06_20250805133113.avi,13:31:13,14:53:29,82.28,14:30 - 15:00,29,489,118,1786
D06_20250805145415.avi,14:54:15,16:23:34,89.32,14:30 - 15:00,29,316,16,1802
D06_20250805145415.avi,14:54:15,16:23:34,89.32,15:00 - 15:30,30,316,80,1882
D06_20250805145415.avi,14:54:15,16:23:34,89.32,15:30 - 16:00,31,316,133,2015
D06_20250805145415.avi,14:54:15,16:23:34,89.32,16:00 - 16:30,32,316,106,2121
D06_20250805162423.avi,16:24:23,17:51:14,86.85,16:00 - 16:30,32,333,27,2148
D06_20250805162423.avi,16:24:23,17:51:14,86.85,16:30 - 17:00,33,333,115,2263
D06_20250805162423.avi,16:24:23,17:51:14,86.85,17:00 - 17:30,34,333,74,2337
D06_20250805162423.avi,16:24:23,17:51:14,86.85,17:30 - 18:00,35,333,88,2425
D06_20250805175203.avi,17:52:03,19:19:10,87.12,17:30 - 18:00,35,337,33,2458
D06_20250805175203.avi,17:52:03,19:19:10,87.12,18:00 - 18:30,36,337,139,2597
D06_20250805175203.avi,17:52:03,19:19:10,87.12,18:30 - 19:00,37,337,93,2690
D06_20250805175203.avi,17:52:03,19:19:10,87.12,19:00 - 19:30,38,337,67,2757
D06_20250805191958.avi,19:19:58,20:59:50,99.88,19:00 - 19:30,38,295,26,2783
D06_20250805191958.avi,19:19:58,20:59:50,99.88,19:30 - 20:00,39,295,121,2904
D06_20250805191958.avi,19:19:58,20:59:50,99.88,20:00 - 20:30,40,295,85,2989
D06_20250805191958.avi,19:19:58,20:59:50,99.88,20:30 - 21:00,41,295,68,3057
D06_20250805210046.avi,21:00:46,22:22:16,81.50,21:00 - 21:30,42,213,74,3131
D06_20250805210046.avi,21:00:46,22:22:16,81.50,21:30 - 22:00,43,213,81,3212
D06_20250805210046.avi,21:00:46,22:22:16,81.50,22:00 - 22:30,44,213,47,3259
D06_20250805222338.avi,22:23:38,22:33:16,9.64,22:00 - 22:30,44,5,2,3261
D06_20250805222338.avi,22:23:38,22:33:16,9.64,22:30 - 23:00,45,5,2,3263
D06_20250805223319.avi,22:33:19,22:39:36,6.29,22:30 - 23:00,45,13,16,3279
D06_20250805224021.avi,22:40:21,22:46:52,6.53,22:30 - 23:00,45,5,5,3284
D06_20250805224841.avi,22:48:41,22:55:47,7.11,22:30 - 23:00,45,10,12,3296
D06_20250805225551.avi,22:55:51,23:00:30,4.66,22:30 - 23:00,45,4,4,3300
D06_20250805230031.avi,23:00:31,23:17:13,16.70,23:00 - 23:30,46,12,9,3309
D06_20250805231824.avi,23:18:24,23:25:57,7.55,23:00 - 23:30,46,4,2,3311
D06_20250805232617.avi,23:26:17,23:33:37,7.34,23:00 - 23:30,46,3,1,3312
D06_20250805232617.avi,23:26:17,23:33:37,7.34,23:30 - 00:00,47,3,0,3312
D06_20250805233631.avi,23:36:31,23:46:02,9.53,23:30 - 00:00,47,7,8,3320
D06_20250805234820.avi,23:48:20,23:59:00,10.67,23:30 - 00:00,47,7,8,3328
